name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.75($70793.0) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T02:16:50.000Z,,3,5
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T02:11:01.000Z,,,6
DXHarmony,@dxharmony21,ApeCoin is just the beginning:  Bored   Ape   Yacht Club  has big plans to enter the metaverse - Fortune,2022-03-25T02:10:44.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.89Ξ (  1.31%) Bored   Ape  YC: 103.0Ξ (  0.0%)
Mutant  Ape   Yacht Club : 22.5Ξ (  0.04%)
CLONE X  X TAKASHI MURAKAMI: 14.78Ξ (  6.33%)
VeeFriends: 15.955Ξ (  8.17%)",2022-03-25T02:07:05.000Z,1,,1
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T02:06:03.000Z,1,4,8
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T02:06:02.000Z,1,5,5
BTCnews iOS App,@btcnewsapp,Why  Bored   Ape   Yacht Club  scares me - CoinText via BTCnews for iOS,2022-03-25T01:26:30.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Bored   Ape   Yacht Club  #2008 - Ξ154,2022-03-25T01:26:24.000Z,,,1
Cootie doodlie,@CootieDoodlie,listing:  Bored   Ape   Yacht Club  #2008 - Ξ154,2022-03-25T01:26:24.000Z,,,1
Eye M. Abundance 369,@Level_Nr_9,listing:  Bored   Ape   Yacht Club  #2008 - Ξ154,2022-03-25T01:26:24.000Z,,,1
Z,@zgirl30,listing:  Bored   Ape   Yacht Club  #2008 - Ξ154,2022-03-25T01:26:24.000Z,,,1
Cootie doodlie,@CootieDoodlie,listing:  Bored   Ape   Yacht Club  #1749 - Ξ142,2022-03-25T01:25:44.000Z,,1,1
Z,@zgirl30,listing:  Bored   Ape   Yacht Club  #1749 - Ξ142,2022-03-25T01:25:44.000Z,,1,1
Eye M. Abundance 369,@Level_Nr_9,listing:  Bored   Ape   Yacht Club  #1749 - Ξ142,2022-03-25T01:25:44.000Z,,1,1
kinjo - @illshin.eth,kinjo - @illshin.eth,,2022-03-25T01:14:26.000Z,2,1,11
Matt Binder,@MattBinder,"the podcast version of the latest Scam Economy episode with  @ahcastor  on  Bored   Ape   Yacht Club , Yuga Labs, and ApeCoin is up now as well!

Apple Podcasts:  https:// m-economy/id1607025513?i=1000555168189 … Spotify:  https:// VYPA4Ybvt76JAAL7?si=cGxSxfqrT-ifr2xAy_A9Hw … Web:  http://",2022-03-25T01:12:19.000Z,,5,19
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T01:11:00.000Z,,,5
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ119     Bored   Ape   Yacht Club  (#5203)
Ξ53     Fidenza by Tyler Hobbs (#78000378)
Ξ27     Mutant  Ape   Yacht Club  (#160) #Sandbox   #Coinbase   #MANA   #FrenchPolynesia",2022-03-25T01:09:05.000Z,,,1
Holler Dollar,@HollerDollar44,Bored   ape   yacht club  haaaaaaa,2022-03-25T01:06:57.000Z,,,2
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T01:06:03.000Z,1,4,6
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T01:06:02.000Z,2,4,5
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Bored   Ape   Yacht Club  #5203 bought for Ξ119ETH ($368,936.89)
Floor Price: Ξ103ETH",2022-03-25T00:31:07.000Z,,,12
Lets Earn BTC,@LetsEarnBTC,"Bored   Ape   Yacht Club  Guide: BAYC, ApeCoin, and the Apeverse  https:// ed-ape-yacht-club-guide-bayc-apecoin-and-the-apeverse/ …",2022-03-25T00:30:57.000Z,,,1
Trengible - Discover the nft trends,@Trengible," - Lucky7812 just bought #5203 for 119 ETH ($369,010.67)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-25 00:27:37 (GMT 0)

Detail:  https:// lub/5203-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-5203 …",2022-03-25T00:28:11.000Z,,,4
NftBossAlert,@nftbossalert,"Collection:  Bored   Ape   Yacht Club  Bored   Ape   Yacht Club  was bought
Price: 119 ETH ($369010.67) 
Seller: Fahgah
Buyer: Lucky7812 https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5203 …  #BAYC   #NFTSales   #NFTWhale",2022-03-25T00:28:05.000Z,,3,3
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #5203 sold for 119 ETH (369.01K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5203 …,2022-03-25T00:27:55.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #5203 sold for 119 ETH! ($368809.56)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5203 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5203 … Rarity  6213/10000 #boredape    #bayc   #nft   #nanocube",2022-03-25T00:27:42.000Z,,1,1
NFT_news,@flardoNFT,"ApeCoin ist nur der Anfang: Der  Bored   Ape   Yacht Club  hat große Pläne, in das Metaversum einzusteigen - Fortune  https:// coin-bored-ape-yacht-club-metaverse/?utm_source=dlvr.it&utm_medium=twitter …   #nft   #crypto",2022-03-25T00:25:24.000Z,,,1
eNeFTi,@enefti_news,Bored   Ape   Yacht Club 's New Metaverse Shows NFTs Are Evolving - CNET,2022-03-24T23:38:17.000Z,,,2
BeInCrypto France,@BeInCrypto_FR,"BAYC : Le 14 mars, un club de football mexicain nommé Nexaca a annoncé le lancement d’une vente aux enchères de son NFT  Bored   Ape   Yacht Club .  #nft   #cryptomonnaies   #football   #BoredApeYachtClub   #actualités",2022-03-24T23:38:06.000Z,,2,7
"Bill Whale, CFA, CAIA, CIPM",@FinancewithBill,"""Yuga Labs, the creators of  Bored   Ape   Yacht Club  (BAYC) and new owners of the CryptoPunks and Meebits brands, announced it is now valued at $4 billion after its latest $450 million seed funding round. VC firm Andreessen Horowitz, or a16z, led"" #nfts",2022-03-24T23:38:04.000Z,,1,4
Foodles Collectibles,@Food_Doodles,Just had to share my  bored   ape   yacht club  sandwich that was auctioned off last year,2022-03-24T23:37:56.000Z,,,2
Trengible - Discover the nft trends,@Trengible," - 0x891 just bought #6288 for 101.5 ETH ($314,889.54)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-24 23:36:07 (GMT 0)

Detail:  https:// lub/6288-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-6288 …",2022-03-24T23:37:20.000Z,,,1
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #6288 sold for 101.5 ETH (314.89K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6288 …,2022-03-24T23:36:16.000Z,,1,3
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Bored   Ape  Kennel Club: Ξ140.80 ($437,801.21)
Azuki: Ξ116.08 ($360,943.80)
PridePunks 2018: Ξ86.16 ($267,894.67)
SmallBrosNFT: Ξ84.90 ($264,002.44)
Mutant  Ape   Yacht Club : Ξ74.48 ($231,591.09)",2022-03-24T23:00:08.000Z,,2,6
DiorDegen.ᵍᵐ,@Diordegen,"Allow it fam, if the  yacht club  owners wont then who will tbh",2022-03-24T22:47:44.000Z,,,2
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.89($74368.38) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T22:46:58.000Z,1,2,2
Katherine T. Hoppe,@KatherineTHoppe,"Yuga Labs Demos “Otherside,”  Bored   Ape   Yacht Club  Metaverse Is Underway?",2022-03-24T22:40:01.000Z,,,1
VividXtreme | The 24/7 Collector of NFTs & Crypto,@VividXtreme,Das  Bored  Apes  Yacht Club  Universum: Landsale &  $APE   Coin!    https://  via  @YouTube  my 3D brotha!,2022-03-24T22:38:53.000Z,,,3
MetaVerse Dog,@TheMetaVerseDog,"ApeCoin is just the beginning:  Bored   Ape   Yacht Club  has big plans to enter the metaverse – Fortune. 

Metaverse Dog has big plans too.   #MVDG  The People’s Coin #Ape    #coin   #crypto",2022-03-24T22:32:25.000Z,,2,6
Viral News,@ViralLore,"Beyond ApeCoin,  Bored   Ape   Yacht Club  has big plans to enter the metaverse -  #Fortune  - Read more:  https://",2022-03-24T22:28:34.000Z,,,
Jack Kramer,@jackkramer,"Here's a trailer for the The  Bored  Apes  Yacht Club 's Metaverse, known as ""The Swamp"".

This is wild. 

You can be that  ape ... if you buy a  Bored   Ape ... which is currently selling for $270k on OpenSea",2022-03-24T22:22:41.000Z,1,2,5
Monster DAO,@MonsterDaoNFT,"3/ Crazy mint price.

Each NFT project decides their own minting price.

The average is around $250 - $300.

This is set by previous successful projects like Doodles,  Bored   Ape   Yacht Club , Cool Cats, and more.

Yet, there are some NFT that decide otherwise.

This means…",2022-03-24T22:21:15.000Z,1,,5
Fortune Tech,@FortuneTech,ApeCoin is just the beginning:  Bored   Ape   Yacht Club  has big plans to enter the metaverse  https://,2022-03-24T22:18:46.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.87($74063.6) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T22:16:59.000Z,,3,3
FashionExpress,@ClubFshionNews,,2022-03-24T22:15:22.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.89Ξ (  1.31%) Bored   Ape  YC: 103.0Ξ (  0.0%)
Mutant  Ape   Yacht Club : 22.5Ξ (  2.65%)
CLONE X  X TAKASHI MURAKAMI: 13.9Ξ (  0.0%)
VeeFriends: 15.4Ξ (  4.41%)",2022-03-24T22:06:59.000Z,1,,1
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-24T22:06:03.000Z,,6,9
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-24T22:06:02.000Z,,6,8
Can Ardıç,@cannardic,"Bored   Ape   Yacht Club  Token son durumu: 

14,60-14,75$ bölgesi aşılırsa 15,40$ hedef. 15,40$ üzeri seri hareketlerle 19$ gelebilir. Aşağıda 13,30$ destekle 12,93-12,71$ destek bölgesi takip edilebilir.  #ape    #apeusdt   #APECOIN",2022-03-24T22:03:56.000Z,,,1
Edwin Alfred,@businesssernews,"https:// axs-price-reverses-course-with-50-gain-ahead-of-origin-launch/ … Play-to-earn (P2E) gaming was one of the hottest sectors in the cryptocurrency market in 2021 and based off the recent moves of Yuga Labs and  Bored   Ape   Yacht Club , the ga",2022-03-24T22:02:08.000Z,1,,1
NFT Valuations Bot,@NFTValBot,"Top 25 Daily Sales  1.  Bored   Ape   Yacht Club  #2966 sold for Ξ150 | $458,781
Sale value was +46% over collection floor & equal to adjusted floor.

Collection Floor: Ξ103 | $320,162
Adjusted Floor: Ξ150 | $466,256 https:// redapeyachtclub/2966 …",2022-03-24T22:00:49.000Z,2,,1
Therealsetrix,@Thereal_Setrix,"Unlike  Bored   Ape   Yacht Club ,  @chosenonesnft  has a fully doxxed team! ",2022-03-24T22:00:44.000Z,,,2
WebsCrypto: Crypto News & Opinions,@WebsCrypto_,"Rapper Snoop Dogg has released a musical NFT featuring ApeCoin ( APE ) and  Bored   Ape   Yacht Club  (BAYC) titled "" Ape  Drops 03 : An 8th"", which consists of

Read More",2022-03-24T22:00:32.000Z,,,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Mutant  Ape   Yacht Club : Ξ197.27 ($611,730.32)
PridePunks 2018: Ξ145.62 ($451,552.49) Bored   Ape   Yacht Club : Ξ102.00 ($316,299.96)
VeeCon  Tickets: Ξ87.37 ($270,935.41)
XCOPY: Ξ83.60 ($259,241.93)",2022-03-24T22:00:07.000Z,,3,6
CodigoPoker,@CodigoPoker," NOTICIAS    https:// Papo MC quiere incursionar en el mundo de los NFTs @PapoMcArg  quiere ingresar al selecto grupo de  Bored   Ape   Yacht Club  en el que se encuentran Neymar, Eminen y Paris Hilton    Aquí todos los detalles.",2022-03-24T22:00:02.000Z,,1,6
AntiClux.wrld,@AntiClux,Bored   Ape   Yacht Club  is still the best collection name.,2022-03-24T21:59:03.000Z,1,1,8
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0x50bcbc] -> [0x3dd898] NFT:  Bored   Ape   Yacht Club  #6330  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/6330 …  Price: 102 ETH ($316,558.9) Gas: 0.0134 ETH ($41.74) #BAYC   #boredapeyachtclub",2022-03-24T21:51:27.000Z,,,3
VIP Graphics,@_vipgraphics,Leaked Yuga Labs pitch deck rebuffed by  Bored   Ape   Yacht Club  founders,2022-03-24T21:50:19.000Z,,,1
NftBossAlert,@nftbossalert,"Bored   Ape   Yacht Club  was bought
Price: 102 ETH ($316495.8) 
Seller: Unnamed
Buyer: Unnamed https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6330 …  #BAYC   #NFTSales   #NFTWhale",2022-03-24T21:50:00.000Z,,2,1
Coinlist,@Coinlist1,#Analysis   #Cryptocurrency  Why  Bored   Ape   Yacht Club  scares me,2022-03-24T21:30:34.000Z,,,1
ValorCriptoBot,@ValorCriptoBot,"NFTs by daily Sales Volume:

1. Azuki: $21,194,205
2. Mutant  Ape   Yacht Club : $11,091,505
3.  Bored   Ape   Yacht Club : $7,243,433
4. CryptoPunks: $2,536,133
5. Crabada: $2,477,388
6. CloneX: $2,105,694
7. NFT Worlds: $2,062,690",2022-03-24T21:30:06.000Z,,,1
TradingBTC,@tradingbtc1,"Axie Infinity (AXS) price reverses course with 50%+ gain ahead of Origin launch https:// e-infinity-axs-price-reverses-course-with-50-gain-ahead-of-origin-launch/ … Play-to-earn (P2E) gaming was one of the hottest sectors in the cryptocurrency market in 2021 and based off the recent moves of Yuga Labs and  Bored   Ape   Yacht Club , the gam...",2022-03-24T21:24:35.000Z,,,2
nft watcher bot,@nft_watcher_bot,"Bored   Ape   Yacht Club  was just listed for 102.0 ETH.  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6330 … .

  #bayc   #mayc   #bakc   #apefollowape   #nft   #nftalerts   #nftwatcher   #watchers   #alerts   #nftbot",2022-03-24T21:19:08.000Z,,2,4
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.4($72470.74) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T21:17:02.000Z,,1,4
Blockspace,@Blockspace_com,"Imagine opening a metaverse nightclub that's permanently dark, in the shadow of the  Bored   Ape   Yacht Club  metaverse world.",2022-03-24T21:12:59.000Z,,,2
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-24T21:11:01.000Z,,,4
CroFamilyNFT,@CroFamNFT,"They had (a few times) accounts the had apes and they presented themselves as ' Bored   Ape   Yacht Club '?! How that made it past the vetting process, I'm not sure. They should have some knowledge of the most expensive NFT's out there! The floor on those are in the 10s of thousands!",2022-03-24T20:58:26.000Z,1,,2
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.8($73901.86) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T20:47:03.000Z,,1,6
NFTCommunity - pr projects tgdrop nft,@nft_news24,Rappers Snoop Dogg and Wiz Khalifa have released an NFT collection on the theme of  Bored   Ape   Yacht Club .  #NFT   #NFTcommunity   #nftart   #cryptoart   #crypto   #blockchain   #NFTartists   #cryptocurrency   http://,2022-03-24T20:45:41.000Z,,1,6
Mintalytics,@mintalytics,"Top 10: 1d Volume   @AzukiZen  5590.55 ETH
Mutant  Ape   Yacht Club  2755.36 ETH  @BoredApeYC   2300.37 ETH @larvalabs  903.28 ETH @nftworldsNFT  665.3 ETH @RTFKTstudios  574.39 ETH @bapetaverse  566.8 ETH  @boredapeyc   481.96 ETH
mfers 472.46 ETH @doodles  449.67 ETH",2022-03-24T20:45:04.000Z,,,3
BNBSmartChainBets,@BNB_SmartChain,Bored   Ape   Yacht Club  Sales Decreased By $200 Million #BNBSmartChain   #NFTs   #BoredApeYachtClub,2022-03-24T20:43:32.000Z,1,,6
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Azuki: Ξ378.92 ($1,177,672.67) Bored   Ape   Yacht Club : Ξ135.00 ($419,577.30)
World of Women: Ξ78.72 ($244,660.19)
Mutant  Ape   Yacht Club : Ξ71.30 ($221,605.19)
Gaming  Ape  Club: Ξ63.26 ($196,608.34)",2022-03-24T20:00:07.000Z,,2,11
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.88($74315.75) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T19:47:06.000Z,1,2,3
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0xd78532] -> [0xcce49e] NFT:  Bored   Ape   Yacht Club  #2987  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/2987 …  Price: 135 ETH ($419,188.5) Gas: 0.013 ETH ($40.42) #BAYC   #boredapeyachtclub",2022-03-24T19:42:56.000Z,,,2
benjafrog.ethᵍᵐ,@benjafrogNFT,"5000 followers on Instagram and 150 on Twitter, so I recognize I need to step it up on this platform.  @emme_ttv  a Twitch legend,  @Stoniphantom  a Gutter Cat Gang legend, and  @nogoodlogan  a  Bored   Ape   Yacht Club  legend is pretty great start.",2022-03-24T19:42:00.000Z,2,1,7
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Bored   Ape   Yacht Club  #2987 bought for Ξ135ETH ($420,761.25)
Floor Price: Ξ103ETH",2022-03-24T19:40:31.000Z,1,1,13
Trengible - Discover the nft trends,@Trengible," - OMC13 just bought #2987 for 135 ETH ($418,194.90)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-24 19:35:31 (GMT 0)

Detail:  https:// lub/2987-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-2987 …",2022-03-24T19:37:36.000Z,,,1
Trengible - Discover the nft trends,@Trengible," - 1tsalwayssunny just bought #2987 for 118 ETH ($366,386.46)

Collection:  Bored   Ape   Yacht Club Date: 2022-03-19 08:14:36 (GMT 0)

Detail:  https:// lub/2987-0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d-2987 …",2022-03-24T19:36:17.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Bored   Ape   Yacht Club  #8765 - Ξ130,2022-03-24T19:17:53.000Z,,,1
Eye M. Abundance 369,@Level_Nr_9,listing:  Bored   Ape   Yacht Club  #8765 - Ξ130,2022-03-24T19:17:53.000Z,,,1
Cootie doodlie,@CootieDoodlie,listing:  Bored   Ape   Yacht Club  #8765 - Ξ130,2022-03-24T19:17:53.000Z,,,1
Z,@zgirl30,listing:  Bored   Ape   Yacht Club  #8765 - Ξ130,2022-03-24T19:17:53.000Z,,,1
Starting Investments,@startinginvest_,"Yuga Labs, de jongens achter de  Bored   Ape   Yacht Club  en zijn populaire nieuwe ApeCoin, maakt gebruik van de schijnwerpers om zich aan te sluiten bij de metaverse gaming-trend. https:// tments …  https://",2022-03-24T19:17:45.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.899($74288.85) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-24T19:17:08.000Z,,3,4
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-24T19:11:01.000Z,,,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ120     Bored   Ape   Yacht Club  (#1350)
Ξ111.9   Bored   Ape   Yacht Club  (#7220)
Ξ37.6   Ringers by Dmitri Cherniak (#13000825) #Bitcoin   #Game   #Blockchain   #DominicanRepublic",2022-03-24T19:09:06.000Z,,,1
Dongmo Mezatio,@DongmoMezatio,Le roi des NFT derrière  Bored   Ape   Yacht Club  va lancer un “métavers des NFT”,2022-03-24T18:45:46.000Z,,,1
H,@cptcancer501,"Bored   Ape   Yacht Club  has single handled grown to become the biggest independent alpha male (better than saying project) in the  $NFT  space. Excited on what’s about to come in the future. 
Bullish yesterday, bullish today & bullish tomorrow for all tomorrows to come",2022-03-24T18:44:58.000Z,,,1
My Style,@mystyle_design,Bored   Ape   Yacht Club  Collectors to Take the Fashion Metaverse by Storm as ALTAVA Group Announces…,2022-03-24T18:43:28.000Z,,,1
北讲区块链,@Nftbei,足球巨星内马尔日前表示“期待我的NFT早日发布”，作为世界第一大运动的巨星成员，内马尔的加入或许能够重振NFT市场，内马尔已将头像换成其拥有的 Bored   Ape   Yacht Club  #6636,2022-03-24T18:39:08.000Z,,,3
The Unicorniacks,@unicorniacks,Bored   Ape   Yacht Club  (BAYC) plans Metaverse Land Sale and  $APE   coming soon,2022-03-24T18:35:18.000Z,1,,1
RaribleBot,@RaribleBot,"Bored   Ape   Yacht Club  #422 was purchased for 1.0000  $ETH  ($3,097.74 USD) by  https:// cf81e7269ea6a26fe83fcd96a224cd39ee705 …  from  https:// 51a89f8764c6a34af19db9d8fccc5169f2b5d …   #rarible   #art   #digitalart   #cryptoart",2022-03-24T18:34:05.000Z,,,2
NftBossAlert,@nftbossalert,"Bored   Ape   Yacht Club  was bought
Price: 111.9 ETH ($346637.11) 
Seller: Unnamed
Buyer: TomB77 https:// 0eda7647a8ab7c2061c2e118a18a936f13d/7220 …  #BAYC   #NFTSales   #NFTWhale",2022-03-24T18:26:43.000Z,,,2
